,source,target,weight
6131,China PR,Finland,0.008746355685131196
6132,Egypt,Chile,0.0027472527472527475
6133,Maule Sur,Aymara,0.5
6134,Iraq,Algeria,0.010309278350515464
6135,Haiti,Saint Kitts and Nevis,0.024509803921568627
6136,Guinea-Bissau,Kenya,0.06
6137,Burkina Faso,Guinea-Bissau,0.013422818791946308
6138,Syria,Sudan,0.018404907975460124
6139,Cape Verde,Portugal,0.012345679012345678
6140,Croatia,Greece,0.01015228426395939
6141,Gambia,Ivory Coast,0.029850746268656716
6142,Tanzania,Libya,0.006289308176100629
6143,Sri Lanka,Cambodia,0.022727272727272728
6144,Sweden,Turkey,0.005660377358490566
6145,Brazil,Netherlands,0.004531722054380665
6146,Colombia,Romania,0.004016064257028112
6147,Jamaica,Bahamas,0.00819672131147541
6148,Iceland,Spain,0.006493506493506494
6149,Republic of Ireland,United States,0.021367521367521368
6150,Cape Verde,Ethiopia,0.012345679012345678
6151,Argentina,Ghana,0.001736111111111111
6152,Albania,Norway,0.00980392156862745
6153,Malaysia,Philippines,0.03481012658227848
6154,Brazil,Ghana,0.0075528700906344415
6155,Tunisia,Congo,0.02127659574468085
6156,Tanzania,Congo,0.006289308176100629
6157,Belgium,Morocco,0.005449591280653951
6158,Jordan,Kosovo,0.005988023952095809
6159,Donetsk PR,Luhansk PR,0.5
6160,Ivory Coast,Sierra Leone,0.025806451612903226
6161,Serbia,Greece,0.013513513513513514
6162,Iran,Chile,0.0029585798816568047
6163,Colombia,Curaçao,0.004016064257028112
6164,Australia,Sweden,0.006993006993006993
6165,Portugal,Kuwait,0.002976190476190476
6166,Hungary,Russia,0.01293103448275862
6167,Ethiopia,Botswana,0.014285714285714285
6168,Åland Islands,Isle of Wight,0.09523809523809523
6169,India,Western Australia,0.015873015873015872
6170,Nigeria,Uganda,0.010169491525423728
6171,Sierra Leone,South Africa,0.011627906976744186
6172,Croatia,San Marino,0.015228426395939087
6173,Saint Kitts and Nevis,Bermuda,0.012195121951219513
6174,Burundi,Namibia,0.03225806451612903
6175,Panama,El Salvador,0.08823529411764706
6176,Australia,Denmark,0.006993006993006993
6177,Comoros,Ghana,0.07142857142857142
6178,Japan,Turkey,0.005291005291005291
6179,Hungary,France,0.02586206896551724
6180,Belarus,Estonia,0.04597701149425287
6181,France,Turkey,0.008714596949891068
6182,Burkina Faso,Togo,0.03355704697986577
6183,Czech Republic,Germany,0.010869565217391304
6184,Armenia,Albania,0.016129032258064516
6185,Nicaragua,Turks and Caicos Islands,0.02127659574468085
6186,Japan,Belgium,0.005291005291005291
6187,Gabon,Sierra Leone,0.022727272727272728
6188,Uzbekistan,Bosnia and Herzegovina,0.00625
6189,Albania,Belgium,0.00980392156862745
6190,United Arab Emirates,Moldova,0.004201680672268907
6191,Denmark,Australia,0.005141388174807198
6192,New Caledonia,American Samoa,0.030303030303030304
6193,United States,Bosnia and Herzegovina,0.005952380952380952
6194,El Salvador,Peru,0.010471204188481676
6195,China PR,South Korea,0.008746355685131196
6196,Israel,United States,0.017241379310344827
6197,Kazakhstan,Armenia,0.015151515151515152
6198,Gambia,Central African Republic,0.014925373134328358
6199,Norway,Bahrain,0.0031847133757961785
6200,Egypt,South Africa,0.01098901098901099
6201,Iran,Syria,0.047337278106508875
6202,Australia,Kyrgyzstan,0.006993006993006993
6203,French Guiana,Dominica,0.018518518518518517
6204,Jordan,Kuwait,0.029940119760479042
6205,Bulgaria,Switzerland,0.007782101167315175
6206,Myanmar,China PR,0.009852216748768473
6207,Republic of Ireland,Faroe Islands,0.017094017094017096
6208,Tahiti,Guam,0.015503875968992248
6209,North Macedonia,Luxembourg,0.022988505747126436
6210,Iceland,Norway,0.045454545454545456
6211,Israel,Luxembourg,0.05172413793103448
6212,Uruguay,Norway,0.002380952380952381
6213,Jordan,Moldova,0.005988023952095809
6214,Barawa,Tamil Eelam,0.3333333333333333
6215,Sierra Leone,Guinea,0.08139534883720931
6216,Saint Martin,British Virgin Islands,0.15
6217,Eritrea,Djibouti,0.09090909090909091
6218,Ecuador,Chile,0.06857142857142857
6219,Oman,Burkina Faso,0.005050505050505051
6220,Cameroon,Egypt,0.023076923076923078
6221,Ivory Coast,Madagascar,0.02258064516129032
6222,Occitania,Romani people,0.05263157894736842
6223,United States,Ecuador,0.011904761904761904
6224,Lebanon,Estonia,0.011627906976744186
6225,Bahrain,Libya,0.005
6226,Thailand,Kyrgyzstan,0.006211180124223602
6227,Zambia,Lesotho,0.025495750708215296
6228,Australia,Qatar,0.01048951048951049
6229,Occitania,Monaco,0.05263157894736842
6230,Canada,Ghana,0.005988023952095809
6231,Padania,Tuvalu,0.03333333333333333
6232,Hungary,Montenegro,0.0021551724137931034
6233,Senegal,Qatar,0.0035842293906810036
6234,Portugal,Latvia,0.017857142857142856
6235,Estonia,Equatorial Guinea,0.007633587786259542
6236,Czech Republic,North Macedonia,0.016304347826086956
6237,Oman,Tajikistan,0.015151515151515152
6238,Slovenia,Israel,0.018518518518518517
6239,Malawi,Lesotho,0.05581395348837209
6240,Finland,Azerbaijan,0.03349282296650718
6241,Armenia,Lebanon,0.016129032258064516
6242,Singapore,Cambodia,0.07142857142857142
6243,Martinique,Haiti,0.020833333333333332
6244,Iceland,Israel,0.006493506493506494
6245,Zanzibar,Tamil Eelam,0.024390243902439025
6246,Israel,Cyprus,0.05747126436781609
6247,England,Nigeria,0.003284072249589491
6248,Curaçao,Aruba,0.22556390977443608
6249,Oman,Gabon,0.005050505050505051
6250,Angola,Comoros,0.007462686567164179
6251,Austria,Yugoslavia,0.0169971671388102
6252,Egypt,Chad,0.008241758241758242
6253,Nicaragua,Anguilla,0.06382978723404255
6254,Kuwait,Japan,0.014184397163120567
6255,Algeria,United Arab Emirates,0.011320754716981131
6256,Nicaragua,Dominica,0.0851063829787234
6257,France,Czechoslovakia,0.015250544662309368
6258,Norway,Honduras,0.0031847133757961785
6259,Jamaica,Antigua and Barbuda,0.036885245901639344
6260,Latvia,Sweden,0.015873015873015872
6261,Saint Vincent and the Grenadines,Guadeloupe,0.03896103896103896
6262,South Africa,Sweden,0.0049504950495049506
6263,Poland,Uruguay,0.0026666666666666666
6264,Menorca,Shetland,0.09090909090909091
6265,Uzbekistan,Iraq,0.03125
6266,Belarus,Latvia,0.05747126436781609
6267,Denmark,Nigeria,0.002570694087403599
6268,Portugal,Armenia,0.011904761904761904
6269,Cambodia,Singapore,0.03278688524590164
6270,Russia,Netherlands,0.008086253369272238
6271,Donetsk PR,Abkhazia,0.5
6272,Kazakhstan,Libya,0.015151515151515152
6273,Russia,Israel,0.013477088948787063
6274,Russia,Czechoslovakia,0.016172506738544475
6275,Paraguay,Honduras,0.007518796992481203
6276,Belize,Bahamas,0.041666666666666664
6277,Senegal,Zimbabwe,0.021505376344086023
6278,Cayman Islands,Sint Maarten,0.047619047619047616
6279,England,Sweden,0.014778325123152709
6280,Bosnia and Herzegovina,Bulgaria,0.01020408163265306
6281,Gozo,Raetia,0.25
6282,Libya,Cyprus,0.007194244604316547
6283,Austria,Wales,0.014164305949008499
6284,Saudi Arabia,Indonesia,0.03857566765578635
6285,Maldives,Cambodia,0.04918032786885246
6286,Norway,Latvia,0.006369426751592357
6287,Chile,United Arab Emirates,0.003246753246753247
6288,Iraq,Moldova,0.003436426116838488
6289,Switzerland,Northern Ireland,0.00974025974025974
6290,Fiji,Malaysia,0.017699115044247787
6291,Puerto Rico,Cayman Islands,0.11428571428571428
6292,Uruguay,Saudi Arabia,0.002380952380952381
6293,Malaysia,North Korea,0.0031645569620253164
6294,Lebanon,Kyrgyzstan,0.011627906976744186
6295,Senegal,Sierra Leone,0.025089605734767026
6296,Switzerland,Estonia,0.016233766233766232
6297,South Korea,Sudan,0.0018975332068311196
6298,Trinidad and Tobago,Saint Vincent and the Grenadines,0.022222222222222223
6299,Singapore,Laos,0.05714285714285714
6300,Poland,Bosnia and Herzegovina,0.005333333333333333
6301,Australia,Taiwan,0.03146853146853147
6302,Curaçao,Martinique,0.03759398496240601
6303,Republic of Ireland,Czechoslovakia,0.017094017094017096
6304,Canada,Guatemala,0.059880239520958084
6305,Georgia,Kosovo,0.010869565217391304
6306,Italy,Hungary,0.0392156862745098
6307,Benin,Niger,0.05263157894736842
6308,Trinidad and Tobago,Suriname,0.047619047619047616
6309,Uruguay,Cuba,0.002380952380952381
6310,Bolivia,Peru,0.13513513513513514
6311,Israel,Belgium,0.005747126436781609
6312,Turks and Caicos Islands,United States Virgin Islands,0.1
6313,Iran,South Yemen,0.0029585798816568047
6314,Réunion,Martinique,0.018867924528301886
6315,Switzerland,Scotland,0.016233766233766232
6316,Netherlands,Iran,0.00228310502283105
6317,Chile,Yugoslavia,0.003246753246753247
6318,Denmark,Bermuda,0.005141388174807198
6319,Asturias,Galicia,1.0
6320,Luxembourg,Czech Republic,0.020833333333333332
6321,Czech Republic,Poland,0.02717391304347826
6322,Japan,Azerbaijan,0.0026455026455026454
6323,South Korea,United Arab Emirates,0.026565464895635674
6324,Albania,Czechoslovakia,0.00980392156862745
6325,Qatar,Syria,0.0196078431372549
6326,Turkey,Russia,0.012244897959183673
6327,Djibouti,Mauritius,0.14285714285714285
6328,German DR,Australia,0.007142857142857143
6329,Gozo,Provence,0.25
6330,Bulgaria,Germany,0.011673151750972763
6331,Czech Republic,Wales,0.005434782608695652
6332,Saudi Arabia,Kuwait,0.04451038575667656
6333,Finland,Northern Ireland,0.023923444976076555
6334,Paraguay,Brazil,0.041353383458646614
6335,Nepal,Hong Kong,0.01639344262295082
6336,Liechtenstein,Lithuania,0.058823529411764705
6337,Chile,Ecuador,0.09415584415584416
6338,Finland,Kazakhstan,0.023923444976076555
6339,North Macedonia,Andorra,0.04597701149425287
6340,Scotland,Liechtenstein,0.00510204081632653
6341,Cameroon,Nepal,0.0038461538461538464
6342,São Tomé and Príncipe,Mauritius,0.25
6343,Gibraltar,Latvia,0.02857142857142857
6344,Yemen,Eritrea,0.020833333333333332
6345,Slovenia,Moldova,0.037037037037037035
6346,Finland,Yugoslavia,0.004784688995215311
6347,New Zealand,Canada,0.006097560975609756
6348,Switzerland,Cyprus,0.016233766233766232
6349,Cameroon,Ivory Coast,0.03461538461538462
6350,Tunisia,Equatorial Guinea,0.02127659574468085
6351,Chile,Northern Ireland,0.00974025974025974
6352,Saudi Arabia,Congo,0.002967359050445104
6353,Faroe Islands,Luxembourg,0.061224489795918366
6354,Serbia,Jordan,0.006756756756756757
6355,Denmark,Moldova,0.005141388174807198
6356,Kyrgyzstan,Yemen,0.01818181818181818
6357,Azerbaijan,Andorra,0.01694915254237288
6358,Brazil,Iran,0.0015105740181268882
6359,Senegal,Ethiopia,0.010752688172043012
6360,Norway,Bermuda,0.006369426751592357
6361,Mauritania,Madagascar,0.041666666666666664
6362,Ethiopia,Somalia,0.04285714285714286
6363,Sudan,Mali,0.006802721088435374
6364,Guatemala,Dominica,0.005263157894736842
6365,Egypt,Oman,0.0027472527472527475
6366,United States,England,0.005952380952380952
6367,Brazil,Jamaica,0.0030211480362537764
6368,Occitania,Tamil Eelam,0.10526315789473684
6369,Mexico,United States,0.07028112449799197
6370,Padania,Romani people,0.06666666666666667
6371,Sudan,Oman,0.013605442176870748
6372,Singapore,Myanmar,0.1
6373,Gabon,Mozambique,0.030303030303030304
6374,Libya,Sudan,0.04316546762589928
6375,United Arab Emirates,Mauritania,0.004201680672268907
6376,South Korea,Lebanon,0.020872865275142316
6377,Germany,Paraguay,0.0017123287671232876
6378,Uruguay,United Arab Emirates,0.002380952380952381
6379,Malta,Jordan,0.03389830508474576
6380,Armenia,Andorra,0.11290322580645161
6381,Mongolia,Guam,0.20833333333333334
6382,Guadeloupe,Saint Lucia,0.02727272727272727
6383,Gabon,Saudi Arabia,0.007575757575757576
6384,Seychelles,Sri Lanka,0.07692307692307693
6385,Kyrgyzstan,Malaysia,0.01818181818181818
6386,Trinidad and Tobago,Martinique,0.0380952380952381
6387,India,Pakistan,0.06349206349206349
6388,County of Nice,Ellan Vannin,0.16666666666666666
6389,China PR,Sudan,0.0029154518950437317
6390,Equatorial Guinea,Gabon,0.043478260869565216
6391,Finland,Norway,0.0430622009569378
6392,Panjab,Western Armenia,0.1111111111111111
6393,Serbia,Kazakhstan,0.006756756756756757
6394,Sápmi,Tamil Eelam,0.08333333333333333
6395,Papua New Guinea,Fiji,0.08333333333333333
6396,Lesotho,Mauritania,0.0196078431372549
6397,Honduras,Colombia,0.01694915254237288
6398,Peru,Czechoslovakia,0.0043859649122807015
6399,Bermuda,French Guiana,0.01639344262295082
6400,Ghana,Zimbabwe,0.016233766233766232
6401,Vietnam Republic,India,0.06097560975609756
6402,Trinidad and Tobago,Canada,0.006349206349206349
6403,Azerbaijan,Uzbekistan,0.06779661016949153
6404,United States,Puerto Rico,0.002976190476190476
6405,Guam,India,0.043478260869565216
6406,India,Philippines,0.010582010582010581
6407,Sri Lanka,Macau,0.022727272727272728
6408,India,Puerto Rico,0.005291005291005291
6409,Libya,Indonesia,0.014388489208633094
6410,Malaysia,New Zealand,0.006329113924050633
6411,Libya,Ghana,0.02158273381294964
6412,Yemen,Sri Lanka,0.020833333333333332
6413,Italy,Germany,0.032679738562091505
6414,Cameroon,Romania,0.0038461538461538464
6415,Cameroon,Ethiopia,0.007692307692307693
6416,Bulgaria,Tanzania,0.0038910505836575876
6417,Latvia,Estonia,0.23015873015873015
6418,Netherlands,Estonia,0.01141552511415525
6419,Gibraltar,Faroe Islands,0.02857142857142857
6420,Catalonia,China PR,0.05263157894736842
6421,Zimbabwe,Malawi,0.12972972972972974
6422,Nepal,Northern Mariana Islands,0.01639344262295082
6423,Ethiopia,Zimbabwe,0.014285714285714285
6424,Trinidad and Tobago,Antigua and Barbuda,0.031746031746031744
6425,Guadeloupe,Mayotte,0.01818181818181818
6426,Iceland,Greenland,0.012987012987012988
6427,Gambia,Morocco,0.014925373134328358
6428,Syria,Guam,0.012269938650306749
6429,Chile,El Salvador,0.006493506493506494
6430,Slovenia,Kazakhstan,0.018518518518518517
6431,Liberia,Rwanda,0.013513513513513514
6432,Abkhazia,Sápmi,0.21428571428571427
6433,Cyprus,Albania,0.02631578947368421
6434,Somaliland,Chagos Islands,0.5
6435,Republic of Ireland,Albania,0.01282051282051282
6436,Jamaica,British Virgin Islands,0.004098360655737705
6437,Iceland,Kazakhstan,0.006493506493506494
6438,Costa Rica,Colombia,0.009771986970684038
6439,Japan,Kyrgyzstan,0.007936507936507936
6440,Bahrain,Burundi,0.005
6441,Trinidad and Tobago,Norway,0.0031746031746031746
6442,Ethiopia,Guinea,0.007142857142857143
6443,Tonga,Wallis Islands and Futuna,0.06666666666666667
6444,United States,Russia,0.002976190476190476
6445,Colombia,Iraq,0.004016064257028112
6446,Réunion,Maldives,0.05660377358490566
6447,Fiji,American Samoa,0.035398230088495575
6448,Tanzania,Morocco,0.006289308176100629
6449,New Zealand,India,0.006097560975609756
6450,Guam,American Samoa,0.043478260869565216
6451,Wales,Greece,0.004424778761061947
6452,Vanuatu,Kiribati,0.015384615384615385
6453,Israel,Vietnam Republic,0.011494252873563218
6454,Vietnam,Thailand,0.017391304347826087
6455,Iraq,Vietnam,0.020618556701030927
6456,Iceland,Armenia,0.012987012987012988
6457,France,Malta,0.004357298474945534
6458,Niger,Djibouti,0.037037037037037035
6459,Israel,Moldova,0.028735632183908046
6460,Nicaragua,Guatemala,0.02127659574468085
6461,Indonesia,Bahrain,0.0072992700729927005
6462,Republic of Ireland,Colombia,0.004273504273504274
6463,Colombia,Belgium,0.004016064257028112
6464,Greece,Hungary,0.043668122270742356
6465,Georgia,Kazakhstan,0.03260869565217391
6466,Mexico,El Salvador,0.0642570281124498
6467,Malaysia,Western Australia,0.012658227848101266
6468,Mali,Seychelles,0.008928571428571428
6469,Jordan,Turkmenistan,0.011976047904191617
6470,Tunisia,Syria,0.010638297872340425
6471,Czech Republic,Turkey,0.02717391304347826
6472,Azerbaijan,Lithuania,0.01694915254237288
6473,Bahrain,Sri Lanka,0.005
6474,Czech Republic,Mexico,0.005434782608695652
6475,South Korea,Haiti,0.0018975332068311196
6476,Hungary,Iran,0.00646551724137931
6477,São Tomé and Príncipe,Ethiopia,0.125
6478,Tahiti,Samoa,0.05426356589147287
6479,Scotland,Belarus,0.00510204081632653
6480,Gotland,Shetland,0.09090909090909091
6481,Kenya,Zanzibar,0.11450381679389313
6482,Panama,Barbados,0.0058823529411764705
6483,Ecuador,Paraguay,0.06857142857142857
6484,North Korea,Iraq,0.018633540372670808
6485,China PR,Bhutan,0.0058309037900874635
6486,Eswatini,Botswana,0.07272727272727272
6487,Basque Country,Costa Rica,0.02631578947368421
6488,Vanuatu,Tonga,0.07692307692307693
6489,Panama,Venezuela,0.023529411764705882
6490,Australia,United States,0.0034965034965034965
6491,Australia,Hungary,0.01048951048951049
6492,Belgium,Argentina,0.0027247956403269754
6493,Honduras,Trinidad and Tobago,0.046610169491525424
6494,Hungary,South Korea,0.004310344827586207
6495,Luxembourg,Finland,0.020833333333333332
6496,Saudi Arabia,Azerbaijan,0.002967359050445104
6497,Iceland,Russia,0.006493506493506494
6498,Qatar,Palestine,0.03529411764705882
6499,North Macedonia,Qatar,0.011494252873563218
6500,Congo,DR Congo,0.07462686567164178
6501,South Korea,Bolivia,0.0018975332068311196
6502,Anguilla,Saint Barthélemy,0.25
6503,Indonesia,Hong Kong,0.032846715328467155
6504,Wales,Slovakia,0.01327433628318584
6505,Ethiopia,Madagascar,0.02142857142857143
6506,North Korea,Mongolia,0.043478260869565216
6507,Ghana,Saudi Arabia,0.006493506493506494
6508,Angola,Niger,0.014925373134328358
6509,New Zealand,Kuwait,0.006097560975609756
6510,Spain,North Macedonia,0.015765765765765764
6511,Zambia,Seychelles,0.0084985835694051
6512,Spain,Brazil,0.0045045045045045045
6513,Cape Verde,Luxembourg,0.012345679012345678
6514,Yemen,Tanzania,0.041666666666666664
6515,Martinique,Saint Vincent and the Grenadines,0.006944444444444444
6516,Trinidad and Tobago,Curaçao,0.031746031746031744
6517,Morocco,Brazil,0.0036101083032490976
6518,Austria,Estonia,0.0113314447592068
6519,Iraq,Palestine,0.044673539518900345
6520,Venezuela,Curaçao,0.017857142857142856
6521,Montserrat,Aruba,0.06666666666666667
6522,Scotland,Canada,0.015306122448979591
6523,Togo,Mozambique,0.0072992700729927005
6524,Trinidad and Tobago,Saudi Arabia,0.0031746031746031746
6525,Israel,Pakistan,0.005747126436781609
6526,Padania,Darfur,0.03333333333333333
6527,Japan,Cambodia,0.010582010582010581
6528,Bulgaria,Luxembourg,0.05058365758754864
6529,German DR,Norway,0.03571428571428571
6530,Trinidad and Tobago,United States,0.012698412698412698
6531,Hungary,Germany,0.023706896551724137
6532,Guadeloupe,Grenada,0.02727272727272727
6533,Burkina Faso,South Africa,0.006711409395973154
6534,England,United States,0.013136288998357963
6535,Turkey,Greece,0.02857142857142857
6536,Chile,Lithuania,0.003246753246753247
6537,Zambia,Congo,0.0226628895184136
6538,Qatar,Bosnia and Herzegovina,0.00392156862745098
6539,England,Peru,0.003284072249589491
6540,Equatorial Guinea,Gambia,0.021739130434782608
6541,France,Slovakia,0.004357298474945534
6542,Brazil,Wales,0.012084592145015106
6543,Tamil Eelam,Sealand,0.08333333333333333
6544,Chile,Venezuela,0.06493506493506493
6545,Argentina,Germany,0.017361111111111112
6546,Hong Kong,Macau,0.16923076923076924
6547,Ivory Coast,Moldova,0.0032258064516129032
6548,Hungary,Brazil,0.00646551724137931
